Samples,Xpos,Ypos,Pow,NebMode
429,4.041346823322407,0.43788221152347084,-1.2223704892424596,0
430,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
431,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
432,4.066924543467401,0.43788221152347084,-1.2326123378248806,0
433,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
434,4.056693455409404,0.44297638627927505,-1.2274914135336683,0
435,4.026000191235411,0.43788221152347084,-1.2223704892424596,0
436,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
437,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
438,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
439,4.046462367351406,0.44297638627927505,-1.2274914135336683,0
440,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
441,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
442,4.031115735264411,0.43788221152347084,-1.2223704892424596,0
443,4.046462367351406,0.43788221152347084,-1.2274914135336683,0
444,4.041346823322407,0.43788221152347084,-1.2274914135336683,0
445,4.051577911380406,0.43788221152347084,-1.2326123378248806,0
446,4.061808999438403,0.44297638627927505,-1.2326123378248806,0
